quarantine_id,table_name,record_id,issue_type,action,detected_at,record_payload
QR0000831,fact_quote,Q00057643,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0061"", ""inquiry_id"": ""I0016705"", ""quote_amount"": ""15202.38"", ""quote_date"": ""2023-08-23"", ""quote_id"": ""Q00057643"", ""quote_rank"": ""4"", ""response_time_hours"": ""6.85""}"
QR0000832,fact_quote,Q00276883,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0081"", ""inquiry_id"": ""I0080283"", ""quote_amount"": ""46346.59"", ""quote_date"": ""2022-10-16"", ""quote_id"": ""Q00276883"", ""quote_rank"": ""5"", ""response_time_hours"": ""4.75""}"
QR0000833,fact_quote,Q00117939,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0098"", ""inquiry_id"": ""I0034224"", ""quote_amount"": ""19768.61"", ""quote_date"": ""2023-05-07"", ""quote_id"": ""Q00117939"", ""quote_rank"": ""2"", ""response_time_hours"": ""12.32""}"
QR0000834,fact_quote,Q00099320,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0119"", ""inquiry_id"": ""I0028855"", ""quote_amount"": ""1976.53"", ""quote_date"": ""2023-10-22"", ""quote_id"": ""Q00099320"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.71""}"
QR0000835,fact_quote,Q00039956,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0085"", ""inquiry_id"": ""I0011549"", ""quote_amount"": ""40693.53"", ""quote_date"": ""2023-04-06"", ""quote_id"": ""Q00039956"", ""quote_rank"": ""1"", ""response_time_hours"": ""16.34""}"
QR0000836,fact_quote,Q00062906,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0107"", ""inquiry_id"": ""I0018233"", ""quote_amount"": ""16954.32"", ""quote_date"": ""2025-03-30"", ""quote_id"": ""Q00062906"", ""quote_rank"": ""1"", ""response_time_hours"": ""29.4""}"
QR0000837,fact_quote,Q00186568,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0080"", ""inquiry_id"": ""I0054099"", ""quote_amount"": ""35479.83"", ""quote_date"": ""2025-10-29"", ""quote_id"": ""Q00186568"", ""quote_rank"": ""4"", ""response_time_hours"": ""10.79""}"
QR0000838,fact_quote,Q00316556,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0142"", ""inquiry_id"": ""I0091766"", ""quote_amount"": ""17591.7"", ""quote_date"": ""2024-06-06"", ""quote_id"": ""Q00316556"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.95""}"
QR0000839,fact_quote,Q00236972,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0103"", ""inquiry_id"": ""I0068731"", ""quote_amount"": ""7580.69"", ""quote_date"": ""2023-11-12"", ""quote_id"": ""Q00236972"", ""quote_rank"": ""1"", ""response_time_hours"": ""4.99""}"
QR0000840,fact_quote,Q00104513,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0127"", ""inquiry_id"": ""I0030365"", ""quote_amount"": ""13861.38"", ""quote_date"": ""2025-02-22"", ""quote_id"": ""Q00104513"", ""quote_rank"": ""2"", ""response_time_hours"": ""4.0""}"
QR0000841,fact_quote,Q00140549,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0121"", ""inquiry_id"": ""I0040748"", ""quote_amount"": ""22706.25"", ""quote_date"": ""2024-07-20"", ""quote_id"": ""Q00140549"", ""quote_rank"": ""3"", ""response_time_hours"": ""9.25""}"
QR0000842,fact_quote,Q00092771,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0039"", ""inquiry_id"": ""I0026950"", ""quote_amount"": ""37105.69"", ""quote_date"": ""2024-02-04"", ""quote_id"": ""Q00092771"", ""quote_rank"": ""5"", ""response_time_hours"": ""3.96""}"
QR0000843,fact_quote,Q00319868,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0130"", ""inquiry_id"": ""I0092727"", ""quote_amount"": ""4684.58"", ""quote_date"": ""2025-09-19"", ""quote_id"": ""Q00319868"", ""quote_rank"": ""3"", ""response_time_hours"": ""<NULL>""}"
QR0000844,fact_quote,Q00125554,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0001"", ""inquiry_id"": ""I0036426"", ""quote_amount"": ""24155.4"", ""quote_date"": ""2023-03-23"", ""quote_id"": ""Q00125554"", ""quote_rank"": ""1"", ""response_time_hours"": ""17.09""}"
QR0000845,fact_quote,Q00089511,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0138"", ""inquiry_id"": ""I0025998"", ""quote_amount"": ""18523.52"", ""quote_date"": ""2022-04-19"", ""quote_id"": ""Q00089511"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.53""}"
QR0000846,fact_quote,Q00281658,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0017"", ""inquiry_id"": ""I0081663"", ""quote_amount"": ""12190.58"", ""quote_date"": ""2024-07-21"", ""quote_id"": ""Q00281658"", ""quote_rank"": ""3"", ""response_time_hours"": ""10.49""}"
QR0000847,fact_quote,Q00057389,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0143"", ""inquiry_id"": ""I0016635"", ""quote_amount"": ""36044.43"", ""quote_date"": ""2024-05-24"", ""quote_id"": ""Q00057389"", ""quote_rank"": ""2"", ""response_time_hours"": ""1.52""}"
QR0000848,fact_quote,Q00022993,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0085"", ""inquiry_id"": ""I0006663"", ""quote_amount"": ""43806.15"", ""quote_date"": ""2022-08-16"", ""quote_id"": ""Q00022993"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.68""}"
QR0000849,fact_quote,Q00000297,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0041"", ""inquiry_id"": ""I0000088"", ""quote_amount"": ""31700.88"", ""quote_date"": ""2024-01-14"", ""quote_id"": ""Q00000297"", ""quote_rank"": ""2"", ""response_time_hours"": ""27.8""}"
QR0000850,fact_quote,Q00221115,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0140"", ""inquiry_id"": ""I0064110"", ""quote_amount"": ""10305.3"", ""quote_date"": ""2022-05-13"", ""quote_id"": ""Q00221115"", ""quote_rank"": ""1"", ""response_time_hours"": ""12.9""}"
QR0000851,fact_quote,Q00055492,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0044"", ""inquiry_id"": ""I0016082"", ""quote_amount"": ""11686.33"", ""quote_date"": ""2024-12-04"", ""quote_id"": ""Q00055492"", ""quote_rank"": ""2"", ""response_time_hours"": ""11.78""}"
QR0000852,fact_quote,Q00157088,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0080"", ""inquiry_id"": ""I0045575"", ""quote_amount"": ""9326.81"", ""quote_date"": ""2023-04-28"", ""quote_id"": ""Q00157088"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.06""}"
QR0000853,fact_quote,Q00051024,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0078"", ""inquiry_id"": ""I0014780"", ""quote_amount"": ""27871.62"", ""quote_date"": ""2022-01-11"", ""quote_id"": ""Q00051024"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.09""}"
QR0000854,fact_quote,Q00063061,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0083"", ""inquiry_id"": ""I0018278"", ""quote_amount"": ""1081.02"", ""quote_date"": ""2025-01-04"", ""quote_id"": ""Q00063061"", ""quote_rank"": ""4"", ""response_time_hours"": ""9.16""}"
QR0000855,fact_quote,Q00044779,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0064"", ""inquiry_id"": ""I0012949"", ""quote_amount"": ""2736.86"", ""quote_date"": ""2023-03-18"", ""quote_id"": ""Q00044779"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.03""}"
QR0000856,fact_quote,Q00227989,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0053"", ""inquiry_id"": ""I0066115"", ""quote_amount"": ""42559.71"", ""quote_date"": ""2023-04-25"", ""quote_id"": ""Q00227989"", ""quote_rank"": ""4"", ""response_time_hours"": ""52.71""}"
QR0000857,fact_quote,Q00155814,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0024"", ""inquiry_id"": ""I0045199"", ""quote_amount"": ""17538.75"", ""quote_date"": ""2025-01-11"", ""quote_id"": ""Q00155814"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.11""}"
QR0000858,fact_quote,Q00113743,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0033028"", ""quote_amount"": ""1096.67"", ""quote_date"": ""2025-02-28"", ""quote_id"": ""Q00113743"", ""quote_rank"": ""3"", ""response_time_hours"": ""6.41""}"
QR0000859,fact_quote,Q00188739,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0139"", ""inquiry_id"": ""I0054734"", ""quote_amount"": ""35779.0"", ""quote_date"": ""2022-04-20"", ""quote_id"": ""Q00188739"", ""quote_rank"": ""2"", ""response_time_hours"": ""10.44""}"
QR0000860,fact_quote,Q00134585,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0097"", ""inquiry_id"": ""I0039030"", ""quote_amount"": ""43810.68"", ""quote_date"": ""2025-10-14"", ""quote_id"": ""Q00134585"", ""quote_rank"": ""1"", ""response_time_hours"": ""3.89""}"
QR0000861,fact_quote,Q00059686,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0033"", ""inquiry_id"": ""I0017307"", ""quote_amount"": ""19227.63"", ""quote_date"": ""2023-06-02"", ""quote_id"": ""Q00059686"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.73""}"
QR0000862,fact_quote,Q00043266,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0014"", ""inquiry_id"": ""I0012508"", ""quote_amount"": ""10919.09"", ""quote_date"": ""2024-03-19"", ""quote_id"": ""Q00043266"", ""quote_rank"": ""2"", ""response_time_hours"": ""16.89""}"
QR0000863,fact_quote,Q00094935,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0100"", ""inquiry_id"": ""I0027578"", ""quote_amount"": ""10965.31"", ""quote_date"": ""2023-04-13"", ""quote_id"": ""Q00094935"", ""quote_rank"": ""1"", ""response_time_hours"": ""18.4""}"
QR0000864,fact_quote,Q00166359,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0105"", ""inquiry_id"": ""I0048230"", ""quote_amount"": ""19780.04"", ""quote_date"": ""2024-01-21"", ""quote_id"": ""Q00166359"", ""quote_rank"": ""2"", ""response_time_hours"": ""10.01""}"
QR0000865,fact_quote,Q00128529,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0045"", ""inquiry_id"": ""I0037295"", ""quote_amount"": ""5423.35"", ""quote_date"": ""2025-05-13"", ""quote_id"": ""Q00128529"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.93""}"
QR0000866,fact_quote,Q00234846,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0068105"", ""quote_amount"": ""31014.71"", ""quote_date"": ""2024-06-08"", ""quote_id"": ""Q00234846"", ""quote_rank"": ""5"", ""response_time_hours"": ""7.65""}"
QR0000867,fact_quote,Q00290889,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0148"", ""inquiry_id"": ""I0084325"", ""quote_amount"": ""3425.68"", ""quote_date"": ""2023-03-03"", ""quote_id"": ""Q00290889"", ""quote_rank"": ""2"", ""response_time_hours"": ""18.58""}"
QR0000868,fact_quote,Q00133340,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0005"", ""inquiry_id"": ""I0038671"", ""quote_amount"": ""13857.16"", ""quote_date"": ""2022-09-02"", ""quote_id"": ""Q00133340"", ""quote_rank"": ""1"", ""response_time_hours"": ""14.06""}"
QR0000869,fact_quote,Q00252293,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0024"", ""inquiry_id"": ""I0073175"", ""quote_amount"": ""26150.56"", ""quote_date"": ""2025-11-23"", ""quote_id"": ""Q00252293"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.75""}"
QR0000870,fact_quote,Q00029614,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0016"", ""inquiry_id"": ""I0008569"", ""quote_amount"": ""18909.31"", ""quote_date"": ""2024-11-25"", ""quote_id"": ""Q00029614"", ""quote_rank"": ""3"", ""response_time_hours"": ""26.99""}"
QR0000871,fact_quote,Q00090238,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0071"", ""inquiry_id"": ""I0026214"", ""quote_amount"": ""5601.73"", ""quote_date"": ""2023-11-06"", ""quote_id"": ""Q00090238"", ""quote_rank"": ""4"", ""response_time_hours"": ""14.35""}"
QR0000872,fact_quote,Q00268040,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0147"", ""inquiry_id"": ""I0077715"", ""quote_amount"": ""2808.01"", ""quote_date"": ""2025-04-01"", ""quote_id"": ""Q00268040"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.53""}"
QR0000873,fact_quote,Q00054530,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0146"", ""inquiry_id"": ""I0015799"", ""quote_amount"": ""6101.38"", ""quote_date"": ""2022-01-10"", ""quote_id"": ""Q00054530"", ""quote_rank"": ""1"", ""response_time_hours"": ""12.22""}"
QR0000874,fact_quote,Q00182056,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0048"", ""inquiry_id"": ""I0052783"", ""quote_amount"": ""1631.59"", ""quote_date"": ""2022-08-07"", ""quote_id"": ""Q00182056"", ""quote_rank"": ""3"", ""response_time_hours"": ""2.49""}"
QR0000875,fact_quote,Q00049226,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0040"", ""inquiry_id"": ""I0014246"", ""quote_amount"": ""25733.6"", ""quote_date"": ""2024-08-03"", ""quote_id"": ""Q00049226"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.62""}"
QR0000876,fact_quote,Q00110673,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0045"", ""inquiry_id"": ""I0032139"", ""quote_amount"": ""69224.32"", ""quote_date"": ""2025-02-17"", ""quote_id"": ""Q00110673"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.89""}"
QR0000877,fact_quote,Q00033192,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0093"", ""inquiry_id"": ""I0009593"", ""quote_amount"": ""35377.92"", ""quote_date"": ""2025-09-06"", ""quote_id"": ""Q00033192"", ""quote_rank"": ""4"", ""response_time_hours"": ""20.52""}"
QR0000878,fact_quote,Q00043885,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0060"", ""inquiry_id"": ""I0012688"", ""quote_amount"": ""23996.87"", ""quote_date"": ""2023-05-04"", ""quote_id"": ""Q00043885"", ""quote_rank"": ""3"", ""response_time_hours"": ""9.83""}"
QR0000879,fact_quote,Q00269495,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0129"", ""inquiry_id"": ""I0078128"", ""quote_amount"": ""18933.04"", ""quote_date"": ""2025-10-13"", ""quote_id"": ""Q00269495"", ""quote_rank"": ""1"", ""response_time_hours"": ""1.42""}"
QR0000880,fact_quote,Q00344305,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0036"", ""inquiry_id"": ""I0099835"", ""quote_amount"": ""41742.68"", ""quote_date"": ""2024-05-26"", ""quote_id"": ""Q00344305"", ""quote_rank"": ""1"", ""response_time_hours"": ""38.81""}"
QR0000881,fact_quote,Q00071503,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0054"", ""inquiry_id"": ""I0020740"", ""quote_amount"": ""18539.06"", ""quote_date"": ""2023-05-18"", ""quote_id"": ""Q00071503"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.99""}"
QR0000882,fact_quote,Q00015295,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0134"", ""inquiry_id"": ""I0004444"", ""quote_amount"": ""30661.26"", ""quote_date"": ""2025-09-05"", ""quote_id"": ""Q00015295"", ""quote_rank"": ""1"", ""response_time_hours"": ""23.97""}"
QR0000883,fact_quote,Q00093596,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0121"", ""inquiry_id"": ""I0027192"", ""quote_amount"": ""16147.27"", ""quote_date"": ""2025-01-03"", ""quote_id"": ""Q00093596"", ""quote_rank"": ""3"", ""response_time_hours"": ""6.46""}"
QR0000884,fact_quote,Q00180316,duplicate_primary_key,Keep first occurrence; quarantine later duplicate,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0052284"", ""quote_amount"": ""27447.11"", ""quote_date"": ""2024-10-17"", ""quote_id"": ""Q00180316"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.52""}"
